0.0	1.000018864209996e6	1.000018864209996e6	1.000018864209996e6	1.000018864209996e6	1.000018864209996e6
0.0010000000000000002	1.0000204303833771e6	1.0000204286782969e6	1.0000204286782969e6	1.0000204286782969e6	1.0000204303833767e6
0.0020000000000000005	1.0000193934143254e6	1.0000193903707458e6	1.0000193903707458e6	1.0000193903707458e6	1.0000193934143254e6
0.003000000000000001	1.0000170653890074e6	1.0000170613133508e6	1.0000170613133514e6	1.0000170613133514e6	1.0000170653890074e6
0.004000000000000001	1.000014211562422e6	1.0000142067102405e6	1.0000142067102405e6	1.0000142067102405e6	1.000014211562422e6
0.005000000000000001	1.0000112630952646e6	1.0000112576789422e6	1.0000112576789422e6	1.0000112576789422e6	1.0000112630952651e6
0.006000000000000001	1.0000084495570229e6	1.0000084437522633e6	1.0000084437522633e6	1.0000084437522633e6	1.0000084495570229e6
0.007000000000000001	1.0000058809937547e6	1.0000058749450841e6	1.0000058749450841e6	1.0000058749450841e6	1.0000058809937547e6
0.008000000000000002	1.0000035983789087e6	1.0000035922043787e6	1.0000035922043787e6	1.0000035922043787e6	1.0000035983789081e6
0.009000000000000003	1.0000016043155614e6	1.0000015981107726e6	1.0000015981107726e6	1.0000015981107726e6	1.0000016043155619e6
0.010000000000000004	999999.8814616572	999999.8753032128	999999.8753032134	999999.8753032134	999999.8814616567
0.011000000000000005	999998.4033707108	999998.3973191866	999998.3973191866	999998.3973191866	999998.4033707108
0.012000000000000005	999997.1406858816	999997.1347883707	999997.1347883707	999997.1347883707	999997.1406858816
0.013000000000000006	999996.0645193807	999996.0588116812	999996.0588116812	999996.0588116812	999996.0645193807
0.014000000000000007	999995.148153555	999995.1426620424	999995.142662043	999995.142662043	999995.1481535544
0.015000000000000008	999994.367763598	999994.3625068266	999994.3625068266	999994.3625068266	999994.367763598
0.016000000000000007	999993.7025890023	999993.6975790735	999993.6975790735	999993.6975790735	999993.7025890017
0.017000000000000008	999993.1348111005	999993.1300548309	999993.1300548309	999993.1300548309	999993.1348111
0.01800000000000001	999992.6492889603	999992.6447888697	999992.6447888697	999992.6447888697	999992.6492889603
0.01900000000000001	999992.233241444	999992.2289965951	999992.2289965951	999992.2289965951	999992.2332414446
0.02000000000000001	999991.8759240399	999991.8719307499	999991.8719307499	999991.8719307499	999991.8759240399
0.02100000000000001	999991.5683256398	999991.5645780794	999991.5645780794	999991.5645780794	999991.5683256404
0.022000000000000013	999991.3028966631	999991.2993873539	999991.2993873539	999991.2993873539	999991.3028966625
0.023000000000000013	999991.0733121095	999991.0700323454	999991.0700323454	999991.0700323454	999991.07331211
0.024000000000000014	999990.8742688968	999990.8712090916	999990.8712090916	999990.8712090916	999990.8742688956
0.025000000000000015	999990.7013146912	999990.698464669	999990.698464669	999990.698464669	999990.7013146924
0.026000000000000016	999990.5507046168	999990.5480538451	999990.5480538451	999990.5480538451	999990.5507046168
0.027000000000000017	999990.4192819872	999990.4168197707	999990.4168197707	999990.4168197707	999990.4192819878
0.028000000000000018	999990.3043794445	999990.3020950807	999990.3020950807	999990.3020950807	999990.3043794445
0.02900000000000002	999990.2037371845	999990.2016200877	999990.2016200877	999990.2016200877	999990.2037371845
0.03000000000000002	999990.115435429	999990.1134752287	999990.1134752287	999990.1134752287	999990.1154354296
0.03100000000000002	999990.0378386598	999990.0360252747	999990.0360252747	999990.0360252747	999990.0378386598
0.03200000000000002	999989.9695495537	999989.9678732493	999989.9678732493	999989.9678732493	999989.9695495531
0.03300000000000002	999989.9093709025	999989.9078223336	999989.9078223336	999989.9078223336	999989.9093709029
0.03400000000000002	999989.8562740793	999989.8548443161	999989.8548443161	999989.8548443161	999989.8562740799
0.035000000000000024	999989.8093728888	999989.8080534348	999989.8080534348	999989.8080534348	999989.8093728888
0.036000000000000025	999989.7679018148	999989.7666846209	999989.7666846209	999989.7666846209	999989.7679018148
0.037000000000000026	999989.7311979118	999989.7300753725	999989.7300753725	999989.7300753725	999989.7311979124
0.03800000000000003	999989.6986856686	999989.697650621	999989.697650621	999989.697650621	999989.6986856681
0.03900000000000003	999989.6698643204	999989.6689100382	999989.6689100382	999989.6689100382	999989.6698643198
0.04000000000000003	999989.6442971999	999989.6434173809	999989.6434173809	999989.6434173809	999989.6442971993
0.04100000000000003	999989.6216027577	999989.6207915088	999989.6207915088	999989.6207915088	999989.6216027571
0.04200000000000003	999989.6014469692	999989.600698795	999989.600698795	999989.600698795	999989.6014469692
0.04300000000000003	999989.5835368972	999989.5828466754	999989.5828466754	999989.5828466754	999989.5835368966
0.04400000000000003	999989.5676152175	999989.5669781915	999989.5669781915	999989.5669781915	999989.5676152175
0.04500000000000003	999989.5534555498	999989.5528673	999989.5528673	999989.5528673	999989.5534555492
0.046000000000000034	999989.5408584558	999989.5403148878	999989.5403148878	999989.5403148878	999989.5408584558
0.047000000000000035	999989.5296480111	999989.5291453351	999989.5291453351	999989.5291453351	999989.5296480105
0.048000000000000036	999989.5196688522	999989.5192035638	999989.5192035638	999989.5192035638	999989.5196688516
0.04900000000000004	999989.5107836232	999989.510352487	999989.510352487	999989.510352487	999989.5107836232
0.05000000000000004	999989.5028707777	999989.5024708081	999989.5024708081	999989.5024708081	999989.5028707772
0.05100000000000004	999989.4958226571	999989.4954511052	999989.4954511052	999989.4954511052	999989.4958226571
0.05200000000000004	999989.4895438337	999989.4891981671	999989.4891981671	999989.4891981671	999989.4895438337
0.05300000000000004	999989.4839496551	999989.4836275456	999989.4836275456	999989.4836275456	999989.4839496551
0.05400000000000004	999989.4789649823	999989.4786642898	999989.4786642898	999989.4786642898	999989.4789649823
0.05500000000000004	999989.4745230784	999989.4742418388	999989.4742418388	999989.4742418388	999989.4745230784
0.05600000000000004	999989.470564638	999989.4703010478	999989.4703010478	999989.4703010478	999989.470564638
0.057000000000000044	999989.4670369361	999989.4667893426	999989.4667893426	999989.4667893426	999989.4670369361
