0.0	299.9981135790004	299.9981135790004	299.9981135790004	299.9981135790004	299.9981135790004
0.0010000000000000002	299.9979569616623	299.9979571321703	299.9979571321703	299.9979571321703	299.99795696166234
0.0020000000000000005	299.99806065856745	299.9980609629254	299.9980609629254	299.9980609629254	299.99806065856745
0.003000000000000001	299.99829346109925	299.9982938686649	299.99829386866486	299.99829386866486	299.99829346109925
0.004000000000000001	299.9985788437578	299.99857932897595	299.99857932897595	299.99857932897595	299.9985788437578
0.005000000000000001	299.99887369047354	299.9988742321058	299.9988742321058	299.9988742321058	299.9988736904735
0.006000000000000001	299.9991550442977	299.99915562477366	299.99915562477366	299.99915562477366	299.9991550442977
0.007000000000000001	299.9994119006245	299.9994125054916	299.9994125054916	299.9994125054916	299.9994119006245
0.008000000000000002	299.99964016210913	299.9996407795621	299.9996407795621	299.9996407795621	299.9996401621092
0.009000000000000003	299.99983956844386	299.99984018892275	299.99984018892275	299.99984018892275	299.9998395684438
0.010000000000000004	300.0000118538343	300.0000124696787	300.00001246967867	300.00001246967867	300.00001185383434
0.011000000000000005	300.0001596629289	300.00016026808134	300.00016026808134	300.00016026808134	300.0001596629289
0.012000000000000005	300.00028593141184	300.00028652116293	300.00028652116293	300.00028652116293	300.00028593141184
0.013000000000000006	300.00039354806194	300.0003941188319	300.0003941188319	300.0003941188319	300.00039354806194
0.014000000000000007	300.0004851846445	300.00048573379576	300.0004857337957	300.0004857337957	300.00048518464456
0.015000000000000008	300.0005632236402	300.00056374931734	300.00056374931734	300.00056374931734	300.0005632236402
0.016000000000000007	300.0006297410998	300.00063024209265	300.00063024209265	300.00063024209265	300.00062974109983
0.017000000000000008	300.00068651888995	300.0006869945169	300.0006869945169	300.0006869945169	300.00068651889
0.01800000000000001	300.000735071104	300.00073552111303	300.00073552111303	300.00073552111303	300.000735071104
0.01900000000000001	300.0007766758556	300.0007771003405	300.0007771003405	300.0007771003405	300.00077667585555
0.02000000000000001	300.000812407596	300.000812806925	300.000812806925	300.000812806925	300.000812407596
0.02100000000000001	300.000843167436	300.00084354219206	300.00084354219206	300.00084354219206	300.00084316743596
0.022000000000000013	300.0008697103337	300.0008700612646	300.0008700612646	300.0008700612646	300.00086971033375
0.023000000000000013	300.00089266878905	300.00089299676546	300.00089299676546	300.00089299676546	300.000892668789
0.024000000000000014	300.0009125731103	300.00091287909083	300.00091287909083	300.00091287909083	300.00091257311044
0.025000000000000015	300.0009298685309	300.0009301535331	300.0009301535331	300.0009301535331	300.00092986853076
0.026000000000000016	300.0009449295383	300.0009451946155	300.0009451946155	300.0009451946155	300.0009449295383
0.027000000000000017	300.0009580718013	300.0009583180229	300.0009583180229	300.0009583180229	300.0009580718012
0.028000000000000018	300.00096956205556	300.0009697904919	300.0009697904919	300.0009697904919	300.00096956205556
0.02900000000000002	300.00097962628155	300.0009798379912	300.0009798379912	300.0009798379912	300.00097962628155
0.03000000000000002	300.0009884564571	300.00098865247713	300.00098865247713	300.00098865247713	300.00098845645704
0.03100000000000002	300.000996216134	300.00099639747253	300.00099639747253	300.00099639747253	300.000996216134
0.03200000000000002	300.0010030450446	300.0010032126751	300.0010032126751	300.0010032126751	300.0010030450447
0.03300000000000002	300.00100906290976	300.00100921776664	300.00100921776664	300.00100921776664	300.0010090629097
0.03400000000000002	300.00101437259207	300.0010145155684	300.0010145155684	300.0010145155684	300.001014372592
0.035000000000000024	300.0010190627111	300.0010191946565	300.0010191946565	300.0010191946565	300.0010190627111
0.036000000000000025	300.0010232098185	300.0010233315379	300.0010233315379	300.0010233315379	300.0010232098185
0.037000000000000026	300.0010268802088	300.00102699246276	300.00102699246276	300.00102699246276	300.00102688020877
0.03800000000000003	300.00103013143314	300.0010302349379	300.0010302349379	300.0010302349379	300.0010301314332
0.03900000000000003	300.00103301356796	300.0010331089962	300.0010331089962	300.0010331089962	300.001033013568
0.04000000000000003	300.00103557028	300.0010356582619	300.0010356582619	300.0010356582619	300.00103557028007
0.04100000000000003	300.00103783972423	300.0010379208491	300.0010379208491	300.0010379208491	300.0010378397243
0.04200000000000003	300.0010398553031	300.0010399301205	300.0010399301205	300.0010399301205	300.0010398553031
0.04300000000000003	300.0010416463103	300.00104171533246	300.00104171533246	300.00104171533246	300.00104164631034
0.04400000000000003	300.00104323847825	300.00104330218085	300.00104330218085	300.00104330218085	300.00104323847825
0.04500000000000003	300.001044654445	300.00104471327	300.00104471327	300.00104471327	300.0010446544451
0.046000000000000034	300.0010459141544	300.0010459685112	300.0010459685112	300.0010459685112	300.0010459141544
0.047000000000000035	300.0010470351989	300.0010470854665	300.0010470854665	300.0010470854665	300.00104703519895
0.048000000000000036	300.0010480331148	300.0010480796436	300.0010480796436	300.0010480796436	300.00104803311484
0.04900000000000004	300.0010489216377	300.0010489647513	300.0010489647513	300.0010489647513	300.0010489216377
0.05000000000000004	300.0010497129222	300.0010497529192	300.0010497529192	300.0010497529192	300.0010497129223
0.05100000000000004	300.0010504177343	300.0010504548895	300.0010504548895	300.0010504548895	300.0010504177343
0.05200000000000004	300.00105104561663	300.0010510801833	300.0010510801833	300.0010510801833	300.00105104561663
0.05300000000000004	300.0010516050345	300.00105163724544	300.00105163724544	300.00105163724544	300.0010516050345
0.05400000000000004	300.00105210350176	300.001052133571	300.001052133571	300.001052133571	300.00105210350176
